type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
RSM2866,0.51268655,-0.036164362,-0.16349639,0.084759094,0.0009956149,-0.18133564,-0.17399454,0.00620685,-0.10978376,-0.07778838,-0.48811316,0.008836254,0.30920297,0.39120623,-0.14823371,-0.30993912,0.0063823075,0.34540215,0.003882719,0.13810387,0.0006516656,0.102010675,0.17284393,0.28111443,-0.24633059,-0.02244157,0.39994588,0.036979113,-0.49154055,-0.25400284,0.09972238,0.015984155,0.58947545,0.22517303,0.21631695,0.10079554,-0.020078484,0.3006315,-0.16898517,-0.40034646,-0.21000296,-0.095523566,0.048134964,0.105079874,-0.10743196,0.13147311,0.19573931,0.066775605,0.07515975,0.3478992,0.0019550342,0.23951255,0.30906203,0.19744448,-0.15324457,-0.14685225,0.20132521,0.22197466,-0.012326654,-0.21307896,-0.07641607,0.18036933,-0.039927535,0.20628633
RSM2867,0.4401804,-0.12568942,-0.030431395,0.04961028,0.045229424,-0.15688491,-0.021125924,0.021760684,-0.1439004,-0.067176424,-0.4139251,0.019192876,0.28202182,0.3357288,-0.1813028,-0.35480872,-0.07876455,0.35235804,-0.014116908,0.041442305,-0.017496057,0.07493306,0.09997188,0.19480076,-0.17340548,0.017184956,0.23473136,0.07142658,-0.5011606,-0.1565962,0.1504009,0.057583787,0.55095065,0.23859017,0.19450827,0.119379684,-0.048638783,0.24765655,-0.120244645,-0.31808218,-0.2558342,0.006266875,-0.007205133,0.1078566,-0.2536179,0.15234524,0.11553231,0.073517546,0.03894804,0.26275858,-0.06535506,0.20956264,0.338802,0.21779008,-0.10359824,-0.062104866,0.22143747,0.20204237,-0.077213295,-0.16185047,-0.02955989,0.04290306,-0.018794596,0.272184
RSM2868,0.44077387,-0.15019445,0.087421305,0.06649557,0.21163562,-0.15005732,0.18127252,0.11745145,-0.087012045,0.058323868,-0.35190994,0.04274561,0.17297065,0.22400542,-0.20416373,-0.27204537,-0.21067727,0.38203293,-0.009349972,0.033636365,0.004789854,0.114365585,0.11258964,0.0560935,-0.044225942,-0.061037578,0.09990887,0.04662785,-0.51915467,-0.15069924,0.1001814,0.15111598,0.2887317,0.26350668,0.1341865,-0.03941154,-0.043831196,0.3473243,-0.051398523,-0.19969042,-0.37357947,0.11160942,-0.12010762,0.020918755,-0.26901823,0.12461858,0.06905556,0.056971777,-0.08081229,0.24602775,-0.12686582,0.1220246,0.39234635,0.28507227,0.14959818,0.033789102,0.12770554,0.1582769,-0.1289108,-0.17955774,0.032176137,-0.12391183,-0.009724328,0.15405796
RSM2869,0.667848,-0.1051023,0.1911513,0.055715833,0.2563312,-0.28081074,0.01777321,0.19206914,0.22556153,0.1273845,-0.44680303,0.23491505,-0.07122781,0.4137339,-0.04659432,-0.10499835,-0.10808464,0.5042441,-0.18701339,-0.12623103,0.19662756,0.053649444,0.31242183,-0.03795706,-0.3123939,-0.14891788,0.28320903,-0.046150804,-0.18984303,-0.207219,0.47117558,0.039430983,0.10274175,0.17639518,-0.15988465,0.03143937,0.045435905,0.55923283,-0.049640544,-0.22008114,-0.41925392,-0.03485538,0.018760206,-0.17629111,-0.12680556,0.03345362,0.10057571,0.071592554,0.07996947,0.35087532,0.14164883,0.30974042,0.34336594,0.31222266,0.0067596575,0.36127332,0.095495,0.17579353,-0.17726043,-0.27505243,-0.090682216,-0.075944245,-0.031079473,0.3374338
RSM2870,0.49563286,-0.05182197,-0.049465455,0.064556494,0.048063178,-0.19118334,-0.104021996,0.06724707,0.025781592,0.00049368007,-0.40699485,0.07110165,0.16107014,0.33962274,-0.08025463,-0.22206579,-0.027057052,0.35112077,-0.033998117,0.050784238,0.06248645,0.09473584,0.17811388,0.12953404,-0.23463558,-0.089568876,0.31319126,-0.0024812354,-0.31960705,-0.1854674,0.18198027,0.01738593,0.40241283,0.1644868,0.062053803,0.07408706,0.0072556436,0.3712661,-0.108839266,-0.26438797,-0.24958774,-0.04157493,0.018402513,0.0005546956,-0.0836793,0.07347736,0.12618697,0.07960372,0.07435188,0.31198937,0.053654954,0.21623138,0.28620732,0.19799507,-0.06403886,0.008794323,0.16546363,0.17699926,-0.104681954,-0.20413053,-0.060676172,0.076286815,-0.035519857,0.2196843
RSM2871,0.51125735,-0.08610543,0.16474932,0.029518187,0.25299639,-0.22349906,0.1207788,0.12514338,0.080337584,0.090358004,-0.34787962,0.15772223,0.057576213,0.30522475,-0.14609146,-0.19430093,-0.18881117,0.43929648,-0.110437326,-0.07400752,0.13011262,0.07029848,0.20932107,0.016877908,-0.16575895,-0.063838914,0.17907928,0.0068425974,-0.32679212,-0.110783465,0.2930518,0.10491835,0.22310011,0.20001788,-0.063241616,0.017616544,-0.02125857,0.42203677,-0.04349769,-0.18185931,-0.37620065,0.070100725,-0.049119968,-0.07079691,-0.21607463,0.09299895,0.06282888,0.08596336,0.002945286,0.22101177,0.05062608,0.2145233,0.36420134,0.27743995,0.0895837,0.15666616,0.12985273,0.17188253,-0.16240919,-0.20312719,0.026451427,-0.15789738,-0.033667408,0.26168767
RSM2872,0.66866094,-0.09694508,0.23651233,0.05781799,0.25496003,-0.25569326,0.19626887,0.27922416,0.16936159,0.13591449,-0.47322008,0.21370514,0.07999082,0.43817475,-0.28058437,-0.20180024,-0.17478132,0.5035084,-0.2003949,-0.14789732,0.19087167,0.022210412,0.36733544,-0.06406182,-0.23020504,-0.21520594,0.11761147,-0.007764433,-0.30082554,-0.26466462,0.32209325,0.19205883,0.14267594,0.31523556,-0.1346409,0.0069539514,0.0007174444,0.48232174,-0.06942338,-0.076759234,-0.40343332,0.06929623,-0.07633679,-0.25377175,-0.264725,0.04925404,0.16079073,0.095885895,0.0016420054,0.31868857,0.061346494,0.18558204,0.50486505,0.4244386,0.24567617,0.16856347,0.074178025,0.057944864,-0.3955801,-0.31251007,0.02691786,-0.24061862,0.008914287,0.26521024
RSM2873,0.48535326,-0.091390185,0.007231252,0.08857942,0.05887626,-0.20755526,0.100610904,0.14971319,-0.091302656,0.07320755,-0.32381672,0.060139902,0.2565573,0.28244352,-0.2845163,-0.18477066,-0.12914492,0.2984591,-0.024122627,0.05433355,0.01780972,0.042244054,0.24340712,0.14582771,-0.1531844,-0.08997048,0.058390934,0.051585965,-0.4834738,-0.25778422,-0.014201478,0.16757435,0.32991874,0.25800523,0.056326754,-0.035665404,0.007650869,0.30152985,-0.0127406595,-0.19395554,-0.19491155,0.044858646,-0.018354308,-0.15410988,-0.27356076,0.1632856,0.095739335,0.06483498,-0.064172246,0.21840388,-0.02716437,0.085499205,0.39609236,0.32389733,0.15270673,-0.09854394,0.07199968,0.018974738,-0.31036457,-0.2638507,0.03801386,-0.06368587,0.111666694,0.08985198
RSM2875,0.5667776,-0.029205361,-0.07813429,0.1682573,-0.003941159,-0.29932,-0.1416321,0.12846991,-0.0380504,-0.016245306,-0.36920267,0.02415296,0.18366478,0.48117065,-0.13379431,-0.19322157,0.05024862,0.28781947,-0.093286,0.04459486,0.058395784,0.050818488,0.3874757,0.14754581,-0.27604252,-0.13180071,0.25165203,-0.008746901,-0.29473943,-0.36411917,0.10012967,0.05003488,0.28087994,0.29562044,0.09572361,0.07726728,0.042518567,0.33565488,-0.03778573,-0.27741128,-0.17108448,-0.10405923,0.059421673,-0.17017369,-0.052798357,0.08051451,0.17926382,0.013676234,0.076463714,0.31882936,0.07651512,0.202403,0.29728344,0.24468225,-0.070321396,-0.08400582,0.11450024,0.07628428,-0.12737185,-0.30986845,-0.07182735,0.13279763,0.07000499,0.16908413
RSM2876,0.43377364,-0.06715899,0.003936614,0.029456826,0.07983826,-0.14745957,0.072936915,0.10310288,-0.033832774,0.03104399,-0.36801562,0.077721365,0.26335913,0.31493464,-0.26726595,-0.23725201,-0.14142138,0.3227062,-0.013145808,0.038003016,0.047259063,0.06448254,0.19183138,0.1274326,-0.15119179,-0.05099743,0.13292918,0.056949165,-0.43976027,-0.2125459,0.07056745,0.16016215,0.40405822,0.22103576,0.040457156,0.018999735,-0.046310347,0.24739228,-0.115312465,-0.17310175,-0.19686824,0.026045687,-0.03273577,-0.058774944,-0.26551932,0.12502013,0.11756577,0.10765764,-0.054569103,0.22027078,-2.8192422e-05,0.103176765,0.38101277,0.31967118,0.090237595,-0.09503406,0.10681943,0.043844916,-0.28759184,-0.17798616,0.008433001,-0.043827783,0.026912306,0.14771944
RSM2879,0.41887623,-0.21553116,-0.118406706,0.13522895,0.08373434,-0.17182113,-0.0423584,0.05716812,-0.1514742,-0.15142034,-0.4345785,-0.0035833553,0.27229294,0.23442742,-0.06717338,-0.3088527,-0.107581794,0.34444487,0.06312637,0.10066663,-0.040872186,0.07441507,0.10477999,0.318566,-0.16581687,-0.017609833,0.3260223,0.018198514,-0.61139923,-0.2870195,0.059192743,-0.0010369124,0.3975336,0.28911698,0.19651985,-0.03563137,-0.07850147,0.26511225,-0.15524384,-0.4138101,-0.2479543,0.018517304,-0.059439473,0.06166845,-0.19393314,0.25061047,0.14646791,0.09042858,-0.03719721,0.3111871,-0.09706815,0.22150217,0.32799062,0.28163284,-0.19300224,0.0013877592,0.17402579,0.1409839,0.0049948376,-0.1147981,-0.123024076,0.13539961,-0.0090411315,0.2241621
RSM2880,0.4007081,-0.16237341,0.075310394,0.056269243,0.1314237,-0.17327827,0.07591509,0.075193025,-0.105438024,0.019879237,-0.31208864,0.070190795,0.16644709,0.18789798,-0.14660197,-0.2080874,-0.19792646,0.37431487,0.02624247,0.038049202,0.018372897,0.08031604,0.07206421,0.108487606,-0.09709659,-0.028419282,0.164889,0.01872428,-0.4811111,-0.19332145,0.15318696,0.07779447,0.2781282,0.18796483,0.071290374,-0.063599825,-0.041893963,0.31135598,-0.06406659,-0.2046898,-0.31723037,0.055822916,-0.08527205,-0.022033956,-0.24099632,0.1564449,0.049678497,0.09520936,-0.03377007,0.21876325,-0.049519,0.13203207,0.34798557,0.256875,0.077484265,0.0395075,0.111328624,0.15295118,-0.15072367,-0.16332577,-0.022465156,-0.06361937,0.011447936,0.18079819
RSM2881,0.44819468,-0.15970616,0.084066525,0.027963746,0.19667399,-0.13459492,0.13680734,0.10091192,-0.029063895,0.059005532,-0.36895773,0.12170961,0.15617277,0.17581756,-0.16043745,-0.22891766,-0.2304188,0.4575466,0.023545215,-0.0039615827,0.068186276,0.086341485,0.06537717,0.09316948,-0.0901861,-0.008210034,0.190189,0.03304207,-0.51755095,-0.15162945,0.20019796,0.07007102,0.29880416,0.21246545,0.029256519,-0.071066596,-0.062811606,0.3469809,-0.09288312,-0.20080048,-0.36541837,0.11984452,-0.095564,0.034335498,-0.2998482,0.14972043,0.07076375,0.1364424,-0.07572815,0.26791945,-0.09056484,0.1622346,0.37130162,0.3077528,0.08609015,0.1307239,0.15650877,0.18937577,-0.14482889,-0.1298404,-0.011909795,-0.102673575,-0.056822523,0.23927324
RSM2882,0.49521464,-0.10351342,-0.11043874,0.15108034,0.028683836,-0.22619958,-0.066375405,0.0397181,-0.12702076,-0.05902287,-0.40919417,0.00064909464,0.24558714,0.30740282,-0.09537956,-0.26802555,-0.030923273,0.29820353,-0.026239628,0.13264921,-0.03647353,0.06638435,0.18644994,0.29440418,-0.24537836,-0.039400805,0.3068148,0.018840486,-0.48962504,-0.2813201,0.025973402,0.049986754,0.39052907,0.28071612,0.21008253,0.027164217,-0.0135152005,0.33289292,-0.09260133,-0.40942025,-0.24095817,-0.05609899,0.031406395,-0.013171495,-0.12985979,0.210064,0.13042526,0.026466887,0.025911884,0.28553534,-0.05931517,0.21982662,0.3244965,0.25348473,-0.146431,-0.08859923,0.13120596,0.16633102,0.0033790395,-0.21441175,-0.08500988,0.13440955,0.044741224,0.14389704
RSM2883,0.44024608,-0.118142135,-0.074416496,0.14417413,0.031007849,-0.19480647,-0.0041799447,0.030119501,-0.13290443,-0.073926136,-0.40146247,0.024223961,0.28251302,0.31113368,-0.12532665,-0.32533678,-0.053046342,0.28907827,-0.052124716,0.105547175,-0.031197295,0.049152814,0.15335558,0.30281016,-0.2411787,0.0067464095,0.2834469,0.055295825,-0.48260096,-0.23414317,0.045275435,0.035141256,0.4046091,0.266361,0.239462,0.06032815,-0.02497317,0.28247228,-0.08672184,-0.42585656,-0.25196624,-0.021067686,0.02496511,0.031136973,-0.1803508,0.25179505,0.13301465,0.015555056,0.020674093,0.23732656,-0.05628099,0.21967699,0.30218473,0.27848923,-0.17793803,-0.07163674,0.1456477,0.20112997,0.014911303,-0.20980522,-0.08669441,0.12858203,0.02529815,0.19854957
RSM2884,0.48151097,-0.15973638,-0.13565318,0.1934091,0.037580848,-0.2085945,-0.08553032,0.06930537,-0.12722184,-0.107423104,-0.4040203,-0.015215269,0.2328452,0.27713743,-0.064343214,-0.25799933,-0.08394735,0.31923616,0.034850497,0.1473312,-0.026954582,0.05038927,0.18179417,0.290586,-0.21984975,-0.048558902,0.3223051,-0.0037681342,-0.55783296,-0.36985296,0.0390035,0.009257171,0.34368718,0.30094102,0.17923337,-0.049528673,-0.0208021,0.33454615,-0.11031838,-0.40261036,-0.20473896,-0.061125144,-0.0078713745,-0.005609744,-0.131375,0.22703825,0.15933414,0.053688426,0.006016683,0.32215482,-0.042866863,0.18928339,0.30544186,0.2673319,-0.16737106,-0.04635226,0.11789864,0.11950712,-0.003078515,-0.20537147,-0.14098282,0.17411791,0.04486478,0.17938882
RSM2886,0.5481043,-0.26291063,0.21433781,0.08098853,0.2907873,-0.23256427,0.24504642,0.24884373,0.014816549,0.0829052,-0.35236362,0.14799072,0.08406084,0.24849528,-0.2257824,-0.16819717,-0.34730104,0.49119067,-0.022350557,-0.051738173,0.13909662,0.031573933,0.2754528,0.010949253,-0.10800534,-0.13443546,0.08517823,-0.0071772034,-0.5790741,-0.31683576,0.20085932,0.20051408,0.08589718,0.32540864,-0.09991542,-0.19259346,-0.08446185,0.40231466,-0.055754878,-0.09593761,-0.36837465,0.14880443,-0.16930838,-0.2568241,-0.37015072,0.1779829,0.11343561,0.19435006,-0.11246854,0.27679268,-0.035390265,0.14183523,0.5075315,0.46161753,0.20636344,0.15737413,0.044390365,-0.010116865,-0.32705286,-0.17930834,-0.015385111,-0.24613,0.062356424,0.23291153
RSM2887,0.61354053,-0.21360041,0.14337142,0.20250818,0.23032247,-0.30687028,0.21284036,0.34196687,-0.0066865846,0.07530633,-0.3506674,0.0911916,0.06318542,0.3326256,-0.2621376,-0.10127265,-0.26341116,0.43891048,-0.014874058,-0.030543527,0.13869335,0.034216702,0.40790528,-0.022140773,-0.16750391,-0.27131572,0.054188587,-0.07092765,-0.5491209,-0.47714,0.08978194,0.20803158,-0.057567257,0.38324857,-0.066588566,-0.24864866,-0.041133553,0.47668016,-0.029893469,-0.047651857,-0.33222145,0.05754418,-0.15420204,-0.39811867,-0.24352682,0.098893166,0.1525652,0.10704995,-0.13110587,0.3733783,-0.03703402,0.07643243,0.51514715,0.46298108,0.2698141,0.092794344,0.005749348,-0.08114786,-0.32598343,-0.29736075,-0.021566572,-0.19298589,0.1251108,0.10925937
RSM2891,0.64428246,-0.15752144,0.12004497,0.14500803,0.19858709,-0.2768944,-0.075360976,0.20175932,0.1307194,0.052400526,-0.430417,0.1512174,-0.08349777,0.37119824,0.041661035,-0.09079866,-0.049157485,0.4822328,-0.1130054,-0.05494229,0.11378104,0.040280838,0.27033022,-0.03713339,-0.24719861,-0.21753234,0.2729947,-0.07079471,-0.1916039,-0.31345236,0.339446,-0.05049019,0.036288965,0.19844973,-0.101657785,-0.07281635,0.07865379,0.6236372,-0.001509489,-0.24932942,-0.41611466,-0.0573001,-0.02154904,-0.18688653,-0.022472925,0.0033298242,0.09846517,0.029319044,0.115154795,0.39557263,0.08897693,0.26342553,0.31648952,0.20676085,0.0044697453,0.33648703,0.10862983,0.19787204,-0.07027912,-0.3126578,-0.13258052,-0.018853683,-0.017243283,0.23469928
RSM2893,0.5600561,-0.119224064,0.04329608,0.15649368,0.16732253,-0.29367128,-0.02832364,0.23876756,0.13974068,0.0513281,-0.36579332,0.10863382,-0.023001289,0.35381216,-0.07929976,-0.02015396,-0.092413574,0.37654203,-0.08963447,-0.03967455,0.13457274,-0.0015865233,0.38629684,0.033351697,-0.24492584,-0.22751202,0.20326649,-0.07597575,-0.28417066,-0.4192258,0.17728074,0.06262184,-0.0283711,0.2643682,-0.11464487,-0.12445509,0.017681222,0.47057724,-0.0029772765,-0.15527534,-0.26664272,-0.034315348,-0.010624429,-0.32473826,-0.088055335,0.074743845,0.14921421,0.09479345,-0.014508915,0.35992005,0.08720986,0.19364505,0.3298133,0.3290423,0.019702395,0.19220203,0.019987555,-0.014547694,-0.19316931,-0.2510317,-0.10723469,0.015247427,0.077162765,0.15769312
RSM2894,0.5642682,-0.07502763,-0.02216752,0.16570911,0.09986574,-0.28395203,-0.025992181,0.16956092,0.018942818,0.07906816,-0.33507004,0.08379492,0.041209757,0.3408939,-0.11771001,-0.066790245,-0.047323767,0.32774544,-0.07620761,0.046988048,0.06373745,0.02422518,0.34426966,0.09797814,-0.27358353,-0.15027077,0.1815065,-0.02957923,-0.29013065,-0.3853212,0.10935807,0.071693085,0.07937196,0.23648234,0.005259856,-0.043377433,0.037164018,0.44816622,0.024545463,-0.23346786,-0.2478694,-0.06919778,0.0340078,-0.2728605,-0.08416465,0.11038838,0.0997867,0.010634649,0.019669,0.29786676,0.052908447,0.15120563,0.29883865,0.30058345,0.023579806,0.05910854,0.01105141,0.057273168,-0.12691204,-0.29164279,-0.09229546,0.05402577,0.101599246,0.085689366
RSM2895,0.47921044,-0.10683646,0.05700994,0.06979294,0.1753291,-0.17609322,0.05055167,0.17536727,0.12266051,0.07427584,-0.39325726,0.1785379,0.05140669,0.26063925,-0.12722898,-0.110958196,-0.16219279,0.3876817,-0.07748185,-0.017812893,0.111640915,0.043368027,0.18633449,0.07007867,-0.21982193,-0.10690131,0.2358819,-0.0006135352,-0.33283982,-0.26096702,0.2560674,0.06008322,0.16578718,0.17465265,-0.07981946,-0.068964615,-0.012235313,0.40233934,-0.10799169,-0.20739178,-0.29647902,0.017607603,0.0049559087,-0.11370494,-0.18059355,0.09604756,0.120003186,0.09795379,-0.030402547,0.31245446,0.04954608,0.17510365,0.3271682,0.3036168,0.04577805,0.20138623,0.08197653,0.07923189,-0.22655907,-0.2068728,-0.09302756,-0.027255338,-0.010703059,0.18994454
RSM2896,0.6096906,-0.051439885,0.051873986,0.16995628,0.10731217,-0.3161411,0.06930001,0.24828571,0.078754306,0.15676385,-0.34412354,0.1250137,0.0762906,0.35296723,-0.20792514,-0.05688409,-0.10962839,0.35554147,-0.11855542,0.0052328403,0.13199615,0.04474499,0.39289716,0.049913917,-0.26927516,-0.20714,0.12118382,-0.053643513,-0.29535046,-0.39580947,0.11350477,0.14667735,0.06089302,0.21850735,-0.065305166,-0.07643815,0.022946984,0.46458453,0.012201363,-0.12941895,-0.2620357,-0.03032613,0.031096432,-0.36510804,-0.15351939,0.088235155,0.123609796,0.027087722,-0.010743897,0.30962548,0.0941197,0.13744353,0.38836765,0.36623967,0.18182865,0.07955786,0.010040169,0.011404238,-0.3118605,-0.33402342,-0.020314138,-0.04476365,0.11828149,0.06083285
RSM2898,0.6561174,-0.08458803,0.2145748,0.1191974,0.2361528,-0.29722533,0.052223485,0.19566873,0.14003795,0.12358911,-0.40321326,0.13435635,-0.054284662,0.46043545,-0.09706578,-0.17414284,-0.08452512,0.41680723,-0.20178172,-0.10280226,0.1316195,0.021389812,0.33118138,-0.052125953,-0.23849718,-0.17534822,0.1614511,-0.02470992,-0.14523327,-0.20624438,0.35988083,0.097722664,0.12002705,0.2097477,-0.09341293,0.042696,0.058788486,0.5209123,0.036440313,-0.18423502,-0.42097804,0.012298193,-0.02838424,-0.16827261,-0.11201119,-0.0125646405,0.099577844,0.009451347,0.07819034,0.296829,0.095838994,0.2714077,0.38777307,0.24456707,0.10583254,0.21876861,0.114349686,0.1635029,-0.17760906,-0.32425696,0.013744652,-0.16816206,0.014430779,0.269511
RSM2900,0.47742942,-0.081132665,-0.112763055,0.08627733,0.031174023,-0.18458454,-0.0041830465,0.039327044,-0.21861923,-0.033207323,-0.46244547,-0.048287652,0.3673872,0.3419489,-0.2316799,-0.37432647,-0.11520975,0.31113037,0.05376147,0.17066723,-0.034340747,0.10781398,0.13252047,0.28271687,-0.18487392,0.015451572,0.24356677,0.082621135,-0.64923245,-0.2531666,0.032769527,0.15451546,0.5938424,0.30436358,0.2846857,0.09516999,-0.055892695,0.26085335,-0.12067947,-0.3821296,-0.24180588,0.029625047,-0.010088521,0.13302967,-0.2770699,0.16867201,0.1493976,0.06474347,-0.052001312,0.301446,-0.116980255,0.18923998,0.42079943,0.29108465,-0.04753411,-0.1733051,0.17622323,0.13845012,-0.0998755,-0.19173138,-0.026467398,0.11268065,0.01895934,0.14565523
RSM2901,0.6170047,-0.0505766,-0.08227237,0.16291417,0.03571017,-0.28870523,-0.21927586,0.08963172,-5.1272946e-05,-0.06473253,-0.46307924,0.039273072,0.1333,0.5177577,-0.01719071,-0.21569258,0.10658215,0.38209906,-0.11653943,0.026318097,0.06719062,0.07323158,0.31815088,0.16035557,-0.34216696,-0.120169096,0.3736459,-0.029096879,-0.27080885,-0.31346774,0.2387861,-0.056284823,0.3626437,0.25162736,0.115945294,0.12079734,0.07691936,0.43182126,-0.086244054,-0.3987976,-0.25634956,-0.12560828,0.08554443,-0.06820334,0.020960566,0.06792395,0.19689852,0.019383093,0.17074634,0.39136845,0.09457828,0.31389627,0.24875829,0.19768268,-0.17283924,0.057885423,0.19791022,0.216078,0.024775393,-0.30534083,-0.11649087,0.18091656,-0.012657198,0.27117202
RSM2903,0.47909418,-0.08811737,-0.116879165,0.118207894,-0.014464144,-0.21775942,-0.054335542,0.06331,-0.21911243,-0.038055312,-0.3981327,-0.05466689,0.31049964,0.32893378,-0.19171585,-0.28936902,-0.043373745,0.27505437,0.023904746,0.10739227,-0.06290063,0.09376722,0.15790305,0.23833448,-0.18580776,-0.012421619,0.20446959,0.0535989,-0.5008025,-0.26568067,0.0071134986,0.09828299,0.4811221,0.267677,0.21482491,0.077801704,0.004448207,0.26825774,-0.0630854,-0.3513077,-0.21955983,-0.017755233,0.005811589,0.034640145,-0.18890828,0.18559656,0.09405691,0.022678314,0.0024247477,0.2675795,-0.08102985,0.17665355,0.31619847,0.24921736,-0.042322345,-0.16560128,0.15726216,0.14083022,-0.111016124,-0.22715968,-0.017402707,0.11177818,0.07551693,0.13359597
RSM2904,0.47944233,-0.044676613,-0.0038918261,0.08770772,0.08879204,-0.19427209,-0.0038409794,0.12104135,0.009882871,0.04765415,-0.36444628,0.059547722,0.17060189,0.31980088,-0.1528315,-0.16884604,-0.06501719,0.3154932,-0.042497147,0.04331256,0.043260448,0.05581455,0.23928621,0.10686685,-0.21241166,-0.09726618,0.20044906,0.026567094,-0.33581853,-0.2359753,0.1057778,0.077154,0.2823909,0.20521367,0.042721428,0.013976367,0.010594551,0.3282807,-0.049513318,-0.228544,-0.21279283,-0.011905199,0.02608025,-0.085468315,-0.13067292,0.09926039,0.12162949,0.05903881,-0.009145646,0.27095404,0.03069993,0.15827449,0.3173272,0.26269802,0.024388226,0.007195164,0.08019249,0.10130471,-0.15696494,-0.23101322,-0.034777995,0.0229535,0.034832466,0.12837212
RSM2905,0.50231665,-0.093958184,-0.010444385,0.13763846,0.051829696,-0.2528516,0.107369594,0.17889217,-0.11380119,0.09871438,-0.32666656,0.04572457,0.18694739,0.26784685,-0.2666663,-0.13802664,-0.14746001,0.26409668,-0.021220058,0.10083849,0.012542293,0.07430655,0.24709775,0.10600235,-0.17722307,-0.08142958,0.03457718,0.01701587,-0.463004,-0.33770782,-0.014740569,0.17411017,0.2332035,0.23617712,0.087719895,-0.061534986,0.025201585,0.37538177,0.018560875,-0.22547115,-0.21505837,0.016537992,0.00893538,-0.2069928,-0.22455405,0.12963338,0.054765154,0.047100507,-0.06764947,0.24275759,-0.05696732,0.07364738,0.38892692,0.3160634,0.14414212,-0.070686735,0.017239051,0.024779696,-0.24081744,-0.29056525,-0.013325152,-0.017321667,0.16810596,0.014219288
