type,CellV [A^3],Di,Df,Dif,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
RSM1379,2443.48,5.98483,4.5721,5.97294,0.945356,1728.94,1828.877164,0.5109,0.540431,0.2666666666666666,0.0,0.0,0.0,0.0,0.4666666666666667,0.0666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.592324,10.833333333333334,1.8,28.0,5.833333333333333,1.1,0.5816666666666667,1.54,2.616,1.7,1.8,0.3333333333333333,0.0,0.4434782608695652,0.4695652173913043,0.0869565217391304,0.0
RSM3905,5012.01,4.9133,2.71797,4.44189,1.45487,143.723,98.78752053,0.10396,0.0714564,0.2580645161290322,0.0,0.0,0.0,0.0,0.4623655913978494,0.032258064516129,0.086021505376344,0.1290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.804341918279569,11.193548387096774,1.7956989247311828,28.0,5.903225806451613,1.1,0.5650537634408602,2.08,2.722903225806452,1.7204301075268815,2.053763440860215,0.2150537634408602,0.0,0.431266846361186,0.5148247978436657,0.0539083557951482,0.0
RSM0842,1205.13,4.49265,3.05894,4.49265,1.41453,443.942,313.8441744,0.17884,0.126431,0.3370786516853932,0.0,0.0,0.0,0.0,0.3370786516853932,0.0898876404494382,0.1573033707865168,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337078651685393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.534602786516851,9.932584269662922,1.7752808988764044,27.0,5.865168539325842,1.1,0.5634831460674157,1.53,2.578314606741573,1.6629213483146068,1.7078651685393258,0.2696629213483146,0.0,0.4567901234567901,0.4691358024691358,0.074074074074074,0.0
RSM0559,1983.9,8.23302,6.49522,8.23302,0.862534,2235.99,2592.349983,0.62334,0.722685,0.2432432432432432,0.0,0.0,0.0,0.0,0.4864864864864865,0.081081081081081,0.1621621621621621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.925528648648651,10.945945945945946,1.864864864864865,62.0,6.72972972972973,1.6,0.6013513513513513,2.255,2.6120270270270267,1.7567567567567568,1.864864864864865,0.0,0.1891891891891892,0.4609929078014184,0.4893617021276595,0.0,0.0496453900709219
RSM4016,6560.88,4.74821,3.43684,4.74019,0.96574,612.367,634.0909562,0.23806,0.246505,0.3555555555555555,0.0,0.0,0.0,0.0,0.5333333333333333,0.0888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.421258666666668,9.4,1.6888888888888889,28.0,4.822222222222222,1.1,0.55,1.14,2.4546666666666668,1.6222222222222222,1.3333333333333333,0.2222222222222222,0.0,0.5104895104895105,0.4195804195804196,0.0699300699300699,0.0
RSM0129,966.699,6.2294,5.27198,6.22457,1.14554,1472.64,1285.54219,0.4581,0.399899,0.2608695652173913,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.497154956521738,11.304347826086955,1.9130434782608696,29.0,7.217391304347826,1.1,0.6021739130434781,1.79,2.6978260869565216,1.7391304347826086,2.1739130434782608,0.4347826086956521,0.0,0.4,0.5,0.1,0.0
RSM3818,4460.37,5.86134,3.79303,5.86134,0.999234,635.156,635.6429025,0.2319,0.232078,0.5113636363636364,0.0,0.0,0.0,0.0,0.375,0.0,0.0795454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6250125,7.068181818181818,1.556818181818182,18.0,4.045454545454546,1.95,0.5130681818181819,2.62,2.382840909090909,1.4545454545454546,1.068181818181818,0.0,0.0,0.5765765765765766,0.4234234234234234,0.0,0.0
RSM2073,2366.52,5.22329,3.73672,5.11659,0.962226,676.711,703.2765691,0.31422,0.326555,0.379746835443038,0.0,0.0,0.0,0.0,0.4556962025316455,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126582278481012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.679010696202534,9.126582278481012,1.6455696202531649,24.0,4.493670886075949,1.15,0.5303797468354431,1.49,2.4788607594936707,1.620253164556962,1.3670886075949369,0.0632911392405063,0.0,0.5311203319502075,0.4481327800829875,0.0207468879668049,0.0
RSM1389,1837.7,4.48976,3.77657,4.48976,1.63203,312.3153,191.3661514,0.20734,0.1270449,0.3,0.0,0.0,0.0,0.0,0.4,0.1,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.051085333333331,10.5,1.8666666666666667,47.0,7.233333333333333,1.3,0.59,1.75,2.597666666666667,1.7,1.8,0.6666666666666666,0.0,0.408,0.432,0.1599999999999999,0.0
RSM2182,4834.13,4.31246,3.2182,4.31088,1.02037,120.463,118.0581554,0.1292,0.126621,0.3902439024390244,0.0,0.0,0.0,0.0,0.4878048780487805,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056122804878049,8.902439024390244,1.6585365853658536,26.0,4.658536585365853,1.1,0.5353658536585366,1.16,2.444878048780488,1.6097560975609757,1.2682926829268293,0.1707317073170731,0.0,0.528,0.416,0.056,0.0
RSM2376,9443.84,13.89765,5.51402,13.88466,0.824207,1732.68,2102.238879,0.61096,0.74127,0.2954545454545454,0.0,0.0,0.0,0.0,0.2727272727272727,0.2045454545454545,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.316493636363637,10.477272727272728,1.8409090909090908,28.0,6.613636363636363,1.1,0.5852272727272727,1.54,2.644090909090909,1.6363636363636365,1.7954545454545454,0.6818181818181818,0.0,0.3977900552486188,0.4364640883977901,0.1657458563535911,0.0
RSM1207,1398.77,4.69106,3.19319,4.60847,1.20474,210.425,174.6642429,0.13926,0.115594,0.3636363636363636,0.0,0.0,0.0,0.0,0.509090909090909,0.0363636363636363,0.0727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.225501727272729,9.363636363636363,1.6727272727272726,26.0,4.745454545454545,1.1,0.539090909090909,1.56,2.493090909090909,1.6363636363636365,1.4181818181818182,0.1272727272727272,0.0,0.5142857142857143,0.4457142857142857,0.04,0.0
RSM0505,3565.3,6.88318,5.09054,6.88318,1.58969,916.145,576.3041851,0.2955,0.185886,0.1666666666666666,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.801631666666667,12.25,2.0,28.0,7.75,1.1,0.6458333333333334,1.54,2.7491666666666665,1.75,2.1666666666666665,0.8333333333333334,0.0,0.3684210526315789,0.4561403508771929,0.1754385964912281,0.0
RSM1295,1342.38,4.99322,2.70306,4.97739,2.08868,108.182,51.79443476,0.0742,0.0355248,0.5217391304347826,0.0,0.0,0.0,0.0,0.2869565217391304,0.0521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695652173913043,0.0,0.0,0.0,0.0,0.0,0.0695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.682345217391305,7.269565217391304,1.7565217391304349,34.0,7.060869565217391,1.1,0.5391304347826086,1.14,2.376260869565217,1.4086956521739131,1.0782608695652174,1.391304347826087,0.0,0.3632286995515695,0.2780269058295964,0.358744394618834,0.0
RSM1573,5303.54,12.97631,9.4474,12.86758,0.420776,1985.71,4719.161739,0.79196,1.88214,0.3333333333333333,0.0,0.0,0.0,0.0,0.4848484848484848,0.0909090909090909,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.180934545454546,9.757575757575758,1.7272727272727273,27.0,5.212121212121212,1.1,0.5590909090909091,1.53,2.5124242424242422,1.6666666666666667,1.4848484848484849,0.2424242424242424,0.0,0.4910714285714286,0.4375,0.0714285714285714,0.0
RSM0602,1514.66,6.80122,6.3958,6.80122,1.29813,1348.95,1039.148621,0.46724,0.359932,0.1578947368421052,0.0,0.0,0.0,0.0,0.4736842105263157,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.580124736842109,12.0,2.0,38.0,7.578947368421052,1.55,0.6552631578947368,2.22,2.7057894736842103,1.8421052631578947,2.210526315789474,0.0526315789473684,0.0,0.4487179487179487,0.5384615384615384,0.0128205128205128,0.0
RSM4087,5677.84,5.51252,3.28798,5.50625,1.46937,483.812,329.2649231,0.19298,0.131335,0.3380281690140845,0.0,0.0,0.0,0.0,0.4647887323943662,0.0,0.1690140845070422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.793781126760562,9.887323943661972,1.7464788732394363,47.0,5.830985915492958,1.3,0.5549295774647887,1.75,2.557887323943662,1.6619718309859155,1.6056338028169015,0.2816901408450704,0.0,0.4682539682539682,0.4523809523809524,0.0793650793650793,0.0
RSM2765,3351.68,6.10079,4.1274,6.09895,1.15948,1420.64,1225.2389,0.41636,0.359093,0.3529411764705882,0.0,0.0,0.0,0.0,0.4313725490196078,0.1568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.471959215686274,9.392156862745098,1.7647058823529411,28.0,5.745098039215686,1.1,0.5715686274509804,1.14,2.465098039215686,1.588235294117647,1.3333333333333333,0.5882352941176471,0.0,0.4525139664804469,0.3798882681564245,0.1675977653631285,0.0
RSM4255,10628.3,9.51377,6.43314,9.51377,0.798695,1863.12,2332.705225,0.51694,0.647231,0.366412213740458,0.0,0.0,0.0,0.0,0.5343511450381679,0.0458015267175572,0.0381679389312977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.755643664122136,9.32824427480916,1.6793893129770991,47.0,4.931297709923665,1.3,0.5419847328244275,1.75,2.4650381679389315,1.633587786259542,1.3587786259541983,0.1526717557251908,0.0,0.5194174757281553,0.4320388349514563,0.0485436893203883,0.0
RSM4368,9794.49,6.90146,4.37137,6.90002,0.999683,1229.85,1230.239986,0.36692,0.367036,0.3684210526315789,0.0,0.0,0.0,0.0,0.4868421052631579,0.0526315789473684,0.0789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.698058157894735,9.394736842105264,1.6710526315789471,47.0,4.921052631578948,1.3,0.5348684210526317,1.75,2.5057894736842106,1.631578947368421,1.4473684210526316,0.131578947368421,0.0,0.5081967213114754,0.4508196721311475,0.040983606557377,0.0
RSM0292,793.4,4.34391,3.48794,4.33353,1.48639,142.108,95.60613298,0.15102,0.101602,0.4285714285714285,0.0,0.0,0.0,0.0,0.3214285714285714,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68190892857143,8.464285714285714,1.7142857142857142,56.0,6.107142857142857,1.7,0.5303571428571429,2.34,2.5389285714285714,1.5714285714285714,1.5,0.0357142857142857,0.0,0.5057471264367815,0.4827586206896551,0.0114942528735632,0.0
